"계약년월","번호","유형","시군구명","지번","도로명","대지면적","전용면적","거래금액","건축물대장_PK","건물_도로명_주소","건물_대지_주소","건물_주용도","건물_기타용도","건물_대지면적","건물_연면적","번지매핑건수","도로매핑건수","용도매핑건수","면적매핑건수","매매별일련번호"
"201807",1098,집합,경기도 성남시 분당구 야탑동,"1**",판교로,90.6300,147.6000,40000.0000,"10891125901",경기도 성남시 분당구 판교로 715 (야탑동),경기도 성남시 분당구 야탑동 149-10번지,제1종근린생활시설,"제1종근린생활시설, 업무시설, 제2종근린생활시설",636.6,2618.67,290,97,69,69,65
"201807",1098,집합,경기도 성남시 분당구 야탑동,"1**",판교로,90.6300,147.6000,40000.0000,"10891126266",경기도 성남시 분당구 판교로743번길 6 (야탑동),경기도 성남시 분당구 야탑동 192-1번지,자동차관련시설,자동차관련시설,694.0,235.8,290,97,69,69,66
"201807",1098,집합,경기도 성남시 분당구 야탑동,"1**",판교로,90.6300,147.6000,40000.0000,"10891126420",경기도 성남시 분당구 판교로715번길 9 (야탑동),경기도 성남시 분당구 야탑동 149-5번지,제2종근린생활시설,제2종근린생활시설,368.7,133.0,290,97,69,69,67
"201807",1098,집합,경기도 성남시 분당구 야탑동,"1**",판교로,90.6300,147.6000,40000.0000,"10891126641",경기도 성남시 분당구 판교로 685 (야탑동),경기도 성남시 분당구 야탑동 152번지,노유자시설,노유자시설(어린이집),3343.1,124.2,290,97,69,69,68
"201807",1098,집합,경기도 성남시 분당구 야탑동,"1**",판교로,90.6300,147.6000,40000.0000,"10891126982",경기도 성남시 분당구 판교로715번길 11 (야탑동),경기도 성남시 분당구 야탑동 149-3번지,자동차관련시설,"자동차관련시설, 제2종근린생활시설",351.2,133.0,290,97,69,69,69
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100178218",경기도 성남시 분당구 판교로 642 (야탑동),경기도 성남시 분당구 야탑동 160번지,종교시설,종교시설,1759.0,831.65,290,97,69,69,1
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100180651",경기도 성남시 분당구 판교로 751 (야탑동),경기도 성남시 분당구 야탑동 193번지,위험물저장및처리시설,"위험물저장및처리시설,제2종근린생활시설",1150.2,1164.27,290,97,69,69,2
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100226722",경기도 성남시 분당구 판교로 751 (야탑동),경기도 성남시 분당구 야탑동 193번지,위험물저장및처리시설,위험물저장및처리시설(세차장),0.0,80.95,290,97,69,69,3
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100285479",경기도 성남시 분당구 판교로 607 (야탑동),경기도 성남시 분당구 야탑동 165번지,공동주택,공동주택(아파트),0.0,6197.57,290,97,69,69,4
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100285610",경기도 성남시 분당구 판교로 607 (야탑동),경기도 성남시 분당구 야탑동 165번지,제2종근린생활시설,근린생활시설,0.0,477.78,290,97,69,69,5
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100285623",경기도 성남시 분당구 판교로 607 (야탑동),경기도 성남시 분당구 야탑동 165번지,공동주택,"관리사무소,MDF실,방재실,창고,경로당,어린이집,물리치료실,미용실,상담실,자원봉사자실,세탁실,재활치료실,케어존전실,사무실,커뮤니티존,프로그램실,휴게데크,창고(음향설비)",0.0,1748.29,290,97,69,69,6
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100285624",경기도 성남시 분당구 판교로 607 (야탑동),경기도 성남시 분당구 야탑동 165번지,공동주택,"전기실,발전기실,펌프실,열교환실,주민공동시설,경로식당,아동가족상담센터,제빵교실,물리치료실,프로그램실,주민공동시설,사회복지관사무실,어린이도서관,강당,창고,지역아동센터,장난감도서관",0.0,2455.25,290,97,69,69,7
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100285626",경기도 성남시 분당구 판교로 607 (야탑동),경기도 성남시 분당구 야탑동 165번지,공동주택,지하주차장,0.0,962.23,290,97,69,69,8
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100319592",경기도 성남시 분당구 판교로711번길 12 (야탑동),경기도 성남시 분당구 야탑동 149-2번지,업무시설,근린생활시설(소매점2호)및업무시설(오피스텔(22호),351.6,1331.96,290,97,69,69,9
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100334211",경기도 성남시 분당구 판교로 685 (야탑동),경기도 성남시 분당구 야탑동 152번지,노유자시설,노유자시설,3343.1,2825.8,290,97,69,69,10
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891100349232",경기도 성남시 분당구 판교로711번길 6 (야탑동),경기도 성남시 분당구 야탑동 149-6번지,업무시설,업무시설,373.6,876.32,290,97,69,69,11
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119141",경기도 성남시 분당구 판교로 723 (야탑동),경기도 성남시 분당구 야탑동 148번지,공장,아파트형공장,13736.2,30277.05,290,97,69,69,12
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119142",경기도 성남시 분당구 판교로 723 (야탑동),경기도 성남시 분당구 야탑동 148번지,공동주택,기숙사,2179.0,4417.234,290,97,69,69,13
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119201",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,관리실,1913.119,2837.07,290,97,69,69,14
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119202",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제2종근린생활시설,경비실,18280.304,7.83,290,97,69,69,15
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119203",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제2종근린생활시설,경비실,17166.647,7.83,290,97,69,69,16
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119204",경기도 성남시 분당구 판교로 669 (야탑동),경기도 성남시 분당구 야탑동 156번지,공동주택,주차장,14643.0,4050.15,290,97,69,69,17
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119205",경기도 성남시 분당구 판교로 669 (야탑동),경기도 성남시 분당구 야탑동 156번지,공동주택,기계실.전기실,14643.0,408.0,290,97,69,69,18
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119206",경기도 성남시 분당구 판교로 669 (야탑동),경기도 성남시 분당구 야탑동 156번지,공동주택,관리사무소.노인정,14643.0,101.88,290,97,69,69,19
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119207",경기도 성남시 분당구 판교로 669 (야탑동),경기도 성남시 분당구 야탑동 156번지,공동주택,경비실,14643.0,34.56,290,97,69,69,20
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119208",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,지하주차장및기계.전기실,13759.3,4160.55,290,97,69,69,21
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119209",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,노인정.관리사무소,13759.3,109.5,290,97,69,69,22
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119210",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,경비실,13759.3,12.96,290,97,69,69,23
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119211",경기도 성남시 분당구 판교로 627 (야탑동),경기도 성남시 분당구 야탑동 163번지,제2종근린생활시설,경비실,13091.45,10.14,290,97,69,69,24
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119212",경기도 성남시 분당구 판교로 627 (야탑동),경기도 성남시 분당구 야탑동 163번지,제2종근린생활시설,경비실,13091.45,10.14,290,97,69,69,25
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119213",경기도 성남시 분당구 판교로 627 (야탑동),경기도 성남시 분당구 야탑동 163번지,자동차관련시설,지하주차장(피-2),13091.45,1874.53,290,97,69,69,26
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119214",경기도 성남시 분당구 판교로 627 (야탑동),경기도 성남시 분당구 야탑동 163번지,자동차관련시설,지하주차장(피-1),13091.45,2601.27,290,97,69,69,27
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119215",경기도 성남시 분당구 판교로 627 (야탑동),경기도 성남시 분당구 야탑동 163번지,공동주택,노인정.관리실,13091.45,92.5,290,97,69,69,28
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891119216",경기도 성남시 분당구 판교로 627 (야탑동),경기도 성남시 분당구 야탑동 163번지,제2종근린생활시설,경비실,13091.45,10.14,290,97,69,69,29
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120234",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,17883.645,39257.94,290,97,69,69,30
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120235",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,"업무시설, 근린생활시설",3305.93,4845.93,290,97,69,69,31
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120236",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,16794.153,37457.19,290,97,69,69,32
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120237",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,연립주택,4979.0,1204.92,290,97,69,69,33
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120238",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,연립주택,4979.0,1083.84,290,97,69,69,34
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120239",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,연립주택,4979.0,481.38,290,97,69,69,35
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120240",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,연립주택,4979.0,1333.84,290,97,69,69,36
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120241",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,연립주택,4979.0,1940.9,290,97,69,69,37
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120242",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,제2종근린생활시설,생활시설.구매시설,4979.0,321.294,290,97,69,69,38
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120243",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,공동주택(아파트),13759.3,6842.05,290,97,69,69,39
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120244",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,생활편익시설,13759.3,330.0,290,97,69,69,40
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120245",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,공동주택(아파트),13759.3,7515.52,290,97,69,69,41
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120246",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,공동주택(아파트),13759.3,4802.4,290,97,69,69,42
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120247",경기도 성남시 분당구 판교로 645 (야탑동),경기도 성남시 분당구 야탑동 162번지,공동주택,공동주택(아파트),13759.3,4802.4,290,97,69,69,43
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120842",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,경비실,4979.0,7.2,290,97,69,69,44
"201808",916,집합,경기도 성남시 분당구 야탑동,"1**",판교로,104.4100,159.8500,33000.0000,"10891120843",경기도 성남시 분당구 판교로 654 (야탑동),경기도 성남시 분당구 야탑동 158번지,공동주택,주차장.기계실,4979.0,1239.85,290,97,69,69,45
